observationID,recordKey,gridReference,siteKey,siteName,featureKey,startDate,endDate,pTaxonVersionKey,taxonName,authority,commonName
463165894,12586,TR15,,,165363,14/01/1998,14/01/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165895,12587,TR15,,,165363,01/01/1999,01/01/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165896,12588,TR15,,,165363,06/02/1999,06/02/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165897,12589,TR15,,,165363,30/01/2000,30/01/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165898,12590,TR15,,,165363,19/02/2000,19/02/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165900,12592,TR15,,,165363,17/01/2001,17/01/2001,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165901,12593,TR15,,,165363,17/01/2001,17/01/2001,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463165902,12596,TR15,,,165363,25/02/2001,25/02/2001,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165905,12599,TR15,,,165363,16/01/2002,16/01/2002,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165907,12601,TR15,,,165363,17/01/2003,17/01/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165908,12602,TR15,,,165363,07/02/2003,07/02/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165918,16377,TR15,,,165363,04/01/2006,04/01/2006,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165919,16378,TR15,,,165363,08/02/2006,08/02/2006,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463165927,11863,TQ01,,,161194,05/01/1997,05/01/1997,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165928,11864,TQ01,,,161194,07/02/1997,07/02/1997,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165930,11866,TQ01,,,161194,17/01/1998,17/01/1998,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463165933,11869,TQ01,,,161194,16/01/1999,16/01/1999,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165935,11871,TQ01,,,161194,13/02/1999,13/02/1999,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165937,11873,TQ01,,,161194,15/01/2000,15/01/2000,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165940,11876,TQ01,,,161194,12/02/2000,12/02/2000,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165944,11880,TQ01,,,161194,20/01/2001,20/01/2001,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165946,11882,TQ01,,,161194,17/02/2001,17/02/2001,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165949,11885,TQ01,,,161194,19/01/2002,19/01/2002,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165952,11888,TQ01,,,161194,16/02/2002,16/02/2002,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165956,11892,TQ01,,,161194,15/02/2003,15/02/2003,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463165978,13244,NY83,,,136272,22/02/1987,22/02/1987,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463165979,13245,NY83,,,136272,22/02/1987,22/02/1987,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166005,11214,TF28,,,164787,22/02/1998,22/02/1998,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166009,11218,TF28,,,164787,17/01/1999,17/01/1999,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166013,11222,TF28,,,164787,16/01/2000,16/01/2000,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166014,13049,SP85,,,154250,22/01/1998,22/01/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166015,13050,SP85,,,154250,18/01/1999,18/01/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166016,13051,SP85,,,154250,24/02/1999,24/02/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166018,13053,SP85,,,154250,16/01/2003,16/01/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166019,13054,SP85,,,154250,18/02/2003,18/02/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166024,15039,SU81,,,157537,17/01/2004,17/01/2004,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166032,3498,TF28,,,164787,09/01/2011,09/01/2011,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166037,3503,TF28,,,164787,13/02/2011,13/02/2011,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166044,11093,ST45,,,155857,25/01/2002,25/01/2002,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166047,11096,ST45,,,155857,01/02/2002,01/02/2002,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166057,16803,TF28,,,164787,08/01/2006,08/01/2006,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166060,16806,TF28,,,164787,12/02/2006,12/02/2006,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166061,16807,TF28,,,164787,12/02/2006,12/02/2006,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166067,16813,TF28,,,164787,13/02/1994,13/02/1994,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166073,20725,TF28,,,164787,12/01/2014,12/01/2014,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166076,20728,TF28,,,164787,09/02/2014,09/02/2014,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166082,4782,SH71,19783879,30067,145176,29/01/2012,29/01/2012,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166084,2053,SH71,19783879,30067,145176,23/01/2010,23/01/2010,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166086,10566,TF00,,,161549,25/01/1997,25/01/1997,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166091,10571,TF00,,,161549,25/01/1998,25/01/1998,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166107,10587,TF00,,,161549,22/02/2003,22/02/2003,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166111,10066,TL21,,,162998,19/01/1997,19/01/1997,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166114,10069,TL21,,,162998,19/02/1998,19/02/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166121,13588,SP55,,,154024,11/01/2000,11/01/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166124,13591,SP55,,,154024,15/02/2000,15/02/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166127,13594,SP55,,,154024,09/01/2001,09/01/2001,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166130,13597,SP55,,,154024,21/02/2001,21/02/2001,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166133,13600,SP55,,,154024,15/01/2002,15/01/2002,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166136,13603,SP55,,,154024,19/02/2002,19/02/2002,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166139,13606,SP55,,,154024,08/01/2003,08/01/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166142,13609,SP55,,,154024,12/02/2003,12/02/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166156,12706,ST86,,,162025,15/02/1997,15/02/1997,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166160,12710,ST86,,,162025,18/02/1997,18/02/1997,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166165,12715,ST86,,,162025,22/01/1998,22/01/1998,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166170,12720,ST86,,,162025,17/02/1998,17/02/1998,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166175,12725,ST86,,,162025,11/02/1997,11/02/1997,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166179,12729,ST86,,,162025,20/02/1997,20/02/1997,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166183,12733,ST86,,,162025,23/02/1997,23/02/1997,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166187,12737,ST86,,,162025,19/01/1998,19/01/1998,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166193,12743,ST86,,,162025,21/02/1998,21/02/1998,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166198,3672,SX87,,,158800,08/01/2011,08/01/2011,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166231,3484,NT07,19784172,20002,132510,27/02/2011,27/02/2011,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166233,14141,NT46,19784057,20003,134245,10/02/1991,10/02/1991,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166235,14143,NT46,19784057,20003,134245,14/02/1993,14/02/1993,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166239,14147,NT46,19784057,20003,134245,25/01/1998,25/01/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166241,14149,NT46,19784057,20003,134245,25/01/1998,25/01/1998,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166243,14151,NT46,19784057,20003,134245,22/02/1998,22/02/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166245,14153,NT46,19784057,20003,134245,22/02/1998,22/02/1998,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166247,14155,NT46,19784057,20003,134245,06/02/2000,06/02/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166249,14157,NT46,19784057,20003,134245,06/02/2000,06/02/2000,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166251,14159,NT46,19784057,20003,134245,26/02/2000,26/02/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166253,14161,NT46,19784057,20003,134245,26/02/2000,26/02/2000,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166254,14162,NT46,19784057,20003,134245,15/02/2002,15/02/2002,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166256,14164,NT46,19784057,20003,134245,15/02/2002,15/02/2002,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166257,610,SK25,,,147361,31/01/2009,31/01/2009,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166258,4018,TF63,,,172841,28/01/2010,28/01/2010,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166261,17275,SU62,19784006,10032,160917,14/01/2007,14/01/2007,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166264,17278,SU62,19784006,10032,160917,18/02/2007,18/02/2007,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166266,19282,NT07,19784172,20002,132510,27/01/2013,27/01/2013,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166268,19284,NT07,19784172,20002,132510,27/01/2013,27/01/2013,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166271,19287,NT07,19784172,20002,132510,24/02/2013,24/02/2013,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166273,2528,NT07,19784172,20002,132510,24/01/2010,24/01/2010,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166276,2531,NT07,19784172,20002,132510,14/03/2010,14/03/2010,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166278,2533,NT07,19784172,20002,132510,14/03/2010,14/03/2010,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166282,15808,NT46,19784057,20003,134245,06/02/2005,06/02/2005,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166285,15811,NT46,19784057,20003,134245,06/02/2005,06/02/2005,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166287,15813,NT46,19784057,20003,134245,13/03/2005,13/03/2005,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166291,15823,NT07,19784172,20002,132510,16/01/2005,16/01/2005,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166293,15825,NT07,19784172,20002,132510,16/01/2005,16/01/2005,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166295,15827,NT07,19784172,20002,132510,13/02/2005,13/02/2005,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166297,15829,NT07,19784172,20002,132510,13/02/2005,13/02/2005,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166299,15880,SU62,19784006,10032,160917,16/01/2005,16/01/2005,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166301,15882,SU62,19784006,10032,160917,20/02/2005,20/02/2005,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166303,14028,SK15,,,147011,25/01/2003,25/01/2003,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463166306,14031,SK15,,,147011,22/02/2003,22/02/2003,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166307,14065,SK15,,,147011,25/01/2003,25/01/2003,NHMSYS0000528026,Myotis brandtii,"(Eversmann, 1845)",Brandt's Bat
463166311,8503,SN71,,,161947,27/01/1996,27/01/1996,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166316,8508,SN71,,,161947,18/02/1996,18/02/1996,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166318,8510,SN71,,,161947,05/05/1996,05/05/1996,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166320,8512,SN71,,,161947,05/01/1997,05/01/1997,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166325,8517,SN71,,,161947,04/01/1998,04/01/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166327,8519,SN71,,,161947,22/02/1998,22/02/1998,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166329,8521,SN71,,,161947,22/02/1998,22/02/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166333,8525,SN71,,,161947,03/01/1999,03/01/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166336,8528,SN71,,,161947,28/03/1999,28/03/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166338,8530,SN71,,,161947,03/01/2000,03/01/2000,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166361,6147,SN71,,,161947,27/02/2010,27/02/2010,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166363,6149,SN71,,,161947,03/01/2011,03/01/2011,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166372,8533,SN71,,,161947,03/01/2000,03/01/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166374,8535,SN71,,,161947,27/02/2000,27/02/2000,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166378,8539,SN71,,,161947,27/02/2000,27/02/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166382,8543,SN71,,,161947,07/01/2001,07/01/2001,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166393,4984,SN20,,,171480,08/02/2009,08/02/2009,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166395,4986,SN20,,,171480,19/12/2009,19/12/2009,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166398,4989,SN20,,,171480,14/02/2010,14/02/2010,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166402,4993,SN20,,,171480,30/12/2010,30/12/2010,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166407,4998,SN20,,,171480,13/02/2011,13/02/2011,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166420,18695,SN20,,,171480,16/02/1991,16/02/1991,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166424,18699,SN20,,,171480,15/02/1992,15/02/1992,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166426,18701,SN20,,,171480,22/11/1992,22/11/1992,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166435,19441,SN20,,,171480,04/04/1994,04/04/1994,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166439,19445,SN20,,,171480,12/02/1995,12/02/1995,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166440,19446,SN20,,,171480,25/11/1995,25/11/1995,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166447,19453,SN20,,,171480,10/02/1996,10/02/1996,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166456,19462,SN20,,,171480,09/02/1997,09/02/1997,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166458,19464,SN20,,,171480,15/02/1998,15/02/1998,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166461,19467,SN20,,,171480,15/02/1998,15/02/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166473,8402,SN20,,,171480,15/02/1998,15/02/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166477,8406,SN20,,,171480,28/02/1999,28/02/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166480,8409,SN20,,,171480,20/11/1999,20/11/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166490,7215,SN20,,,171480,21/02/2007,21/02/2007,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166497,8277,SN03,,,150220,26/02/1994,26/02/1994,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166498,8278,SN03,,,150220,29/12/2001,29/12/2001,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166556,7097,SN10,,,150224,04/12/2005,04/12/2005,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463166558,7099,SN10,,,150224,19/02/2006,19/02/2006,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463166561,6835,SN77,,,163265,20/01/1991,20/01/1991,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166562,6838,SN77,,,163265,06/02/1994,06/02/1994,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166571,8722,SN71,,,161947,07/02/1993,07/02/1993,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166575,8726,SN71,,,161947,02/03/1997,02/03/1997,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166578,8729,SN71,,,161947,28/03/1999,28/03/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166580,8731,SN71,,,161947,19/03/2000,19/03/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166584,8735,SN71,,,161947,16/03/2003,16/03/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166588,8739,SN71,,,161947,07/03/2004,07/03/2004,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166591,8845,SN10,,,150224,18/02/2001,18/02/2001,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463166592,8846,SN10,,,150224,20/09/2001,20/09/2001,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463166593,8847,SN10,,,150224,20/09/2001,20/09/2001,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166597,8851,SN10,,,150224,21/12/2002,21/12/2002,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166598,8852,SN10,,,150224,16/02/2003,16/02/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166600,8854,SN10,,,150224,30/11/2003,30/11/2003,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463166603,8857,SN10,,,150224,06/03/2004,06/03/2004,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463166604,7100,SN10,,,150224,19/02/2006,19/02/2006,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166606,7102,SN10,,,150224,04/03/2006,04/03/2006,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463166608,7104,SN10,,,150224,17/12/2006,17/12/2006,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463166610,7106,SN10,,,150224,09/03/2008,09/03/2008,NHMSYS0000080177,Rhinolophus hipposideros,"(Bechstein, 1800)",Lesser Horseshoe Bat
463166611,7140,SN71,,,161947,05/03/2005,05/03/2005,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166616,15844,TR35,,,165107,28/02/2005,28/02/2005,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166619,15863,TL01,,,161190,27/01/2005,27/01/2005,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166622,2791,SK59,,,148640,24/01/2010,24/01/2010,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166635,86,SP32,,,153841,21/02/2008,21/02/2008,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166636,2074,SP32,,,153841,17/02/2010,17/02/2010,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166639,13056,SP75,,,154210,17/01/1998,17/01/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166640,13057,SP75,,,154210,15/02/1998,15/02/1998,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166642,13059,SP75,,,154210,16/01/1999,16/01/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166644,13061,SP75,,,154210,15/02/1999,15/02/1999,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166646,13063,SP75,,,154210,16/01/2000,16/01/2000,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166649,13066,SP75,,,154210,12/01/2002,12/01/2002,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166650,13067,SP75,,,154210,10/02/2002,10/02/2002,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166651,13068,SP75,,,154210,11/01/2003,11/01/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166653,13070,SP75,,,154210,15/02/2003,15/02/2003,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166670,16921,TL01,,,161190,25/01/2006,25/01/2006,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166674,16925,TL01,,,161190,28/02/2006,28/02/2006,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166676,17020,SE84,19783986,10030,143564,18/02/2007,18/02/2007,NHMSYS0000080184,Myotis nattereri,"(Kuhl, 1817)",Natterer's Bat
463166690,11557,TL01,,,161190,21/01/2001,21/01/2001,NHMSYS0000528030,Myotis mystacinus/brandtii,null,Whiskered/Brandt's Bat
463166696,23383,SY28,,,159333,27/01/2010,27/01/2010,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166699,23386,SY28,,,159333,21/01/2011,21/01/2011,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166711,23462,SY28,,,159333,13/02/1978,13/02/1978,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166716,23467,SY28,,,159333,04/03/1979,04/03/1979,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166721,23472,SY28,,,159333,03/03/1980,03/03/1980,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166726,23477,SY28,,,159333,09/03/1981,09/03/1981,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
463166727,23478,SY28,,,159333,09/03/1981,09/03/1981,NBNSYS0000040730,Myotis,"Kaup, 1829",Myotis Bat species
463166731,23482,SY28,,,159333,08/03/1982,08/03/1982,NHMSYS0000080183,Myotis mystacinus,"(Kuhl, 1817)",Whiskered Bat
